"","x"
"V94",-2.89779235840651
"V95",-5.23570582899548
"V96",-1.61341987389413
"V97",0.0389833236318077
"V98",-3.33853019347506
"V99",0.364898987440568
"V100",5.98584673191719
"V101",-0.478646248218385
"V102",0.611189405863582
"V103",0.483691679673181
"V104",-1.78787121374365
"V105",1.06158948165135
"V106",3.14951471737625
"V107",-1.60163003153411
"V108",-0.629912100107528
"V109",-3.27176307926422
"V110",-6.11986985829229
"V111",1.47378821363098
"V112",3.66747662313404
"V113",-1.80139581055041
"V114",2.89635147195304
"V115",1.43718653128422
"V116",-1.93557454476968
"V117",-1.7939021062257
"V118",-2.6483313415866
"V119",3.87693007103494
"V120",-4.13593408122977
"V121",5.13633006396311
"V122",-5.46747112163486
"V123",-3.54572104750638
"V124",-0.0982919376763172
"V125",-0.0910468590420549
"V126",0.62749834181251
"V127",0.790476793473872
"V128",-0.287571357968394
"V129",0.342231960197938
"V130",4.1886902386086
"V131",1.47478679043834
"V132",3.41174453247326
"V133",0.668707389337914
"V134",-0.975336384759751
"V135",1.98632924161752
"V136",3.23693411487384
"V137",-3.3828749578712
"V138",-3.263909047275
"V139",-1.38236316248768
"V140",0.246885523159715
"V141",0.997098990079235
"V142",3.30209787136522
"V143",-1.64230332071403
"V144",4.06519556746459
"V145",0.127598809008854
"V146",-1.29531721927544
"V147",-1.1779479715798
"V148",1.11558020279738
"V149",-4.55100390623342
"V150",4.69445914492549
"V151",2.40420914179496
"V152",-0.147333619642763
"V153",-2.92613301993232
"V154",4.50033606713548
"V155",-2.372414245148
"V156",1.55860062953938
"V157",-4.56645514770366
"V158",-0.522577146020195
"V159",-5.93039722336869
"V160",-4.64540440612592
"V161",0.55463945457767
"V162",-2.36939154513635
"V163",1.58101660549839
"V164",-4.08806662286372
"V165",0.51126763150278
"V166",0.450549768316371
"V167",4.03249931932177
"V168",2.14800483362682
"V169",-1.96513682702443
"V170",-5.22155854385771
"V171",-4.62091718388657
"V172",2.84558437672278
"V173",0.34157377196583
"V174",3.15098510673062
"V175",-2.96211527387714
"V176",-2.12110686904977
"V177",1.86661857891323
"V178",3.95665130909341
"V179",-1.60667411044802
"V180",0.494268383928763
"V181",4.09108779219956
"V182",6.43719183992494
"V183",-0.287091451670841
"V184",-2.32151497683605
"V185",1.79926877349055
"V186",0.87232937845513
"V187",-1.0740891214523
"V188",2.59460536809852
"V189",0.190681884298828
"V190",2.54602625737571
"V191",2.05043313899514
"V192",4.84391837232201
"V193",-1.14865496560194
"V194",1.58621284899279
"V195",2.41183306450562
"V196",0.153471648919189
"V197",0.403160314466624
"V198",1.34454698712165
"V199",-2.19448538679054
"V200",-3.07582000904711
"V201",-1.8145185310639
"V202",-0.797402319600527
"V203",-1.40197280811914
"V204",2.01043849365423
"V205",1.69926456985445
"V206",-1.76534873232515
"V207",0.119591286801254
"V208",4.83547935606205
"V209",2.54109860924236
"V210",-0.174281567368415
"V211",-2.7415717504631
"V212",-2.84838313573925
"V213",2.52397169058852
"V214",1.6232869359718
"V215",1.45720389738843
"V216",0.658486066268441
"V217",0.102152812401962
"V218",1.69901775946161
"V219",-0.929049016363571
"V220",-2.10416685017018
"V221",-2.05790982577004
"V222",-0.0373941563764828
"V223",5.74021010817696
"V224",1.21247928002449
"V225",0.369468356831913
"V226",-1.3804878734302
"V227",-5.76394838732986
"V228",-3.71328785257026
"V229",-4.23247225443105
"V230",2.04035213833406
"V231",5.03664426100113
"V232",1.46760704983003
"V233",2.67694945386438
"V234",3.23868150269924
"V235",-3.94850639134305
"V236",2.73262311256568
"V237",-0.410500170618091
"V238",5.14091598591941
"V239",0.553244156155411
"V240",-1.91346831516442
"V241",2.1443562041185
"V242",1.09700002169654
"V243",-0.696473324621926
"V244",1.90087580834771
"V245",0.00412536723278218
"V246",-0.622403238497416
"V247",3.64789849359064
"V248",-4.36676653552397
"V249",3.06226311880195
"V250",1.9820012099673
"V251",-0.633939074927462
"V252",0.692301702621755
"V253",-0.162333228254164
"V254",-3.9499899223469
